ID,step,angle,x,y,time,states
C7,13.626641105296041,-2.2673519550487846,486985.6854050724,4323855.135962053,2022-02-11T21:00:13Z,1
C7,68.42717101797263,-1.0615894931781598,486991.7615819466,4323867.3329052115,2022-02-11T20:00:34Z,2
C7,99.99683692157112,1.922023040451756,487060.1131163666,4323870.549343606,2022-02-11T19:00:22Z,2
C7,53.37910665126341,2.806568362547258,487021.3338165596,4323962.720560919,2022-02-11T18:00:23Z,2
C7,1267.489360456804,-1.8135426889811663,487024.70646418,4323909.448107672,2022-02-11T17:00:24Z,3
C7,40.495642625358386,-1.0214144393129405,485777.58657560707,4324135.769256478,2022-02-11T16:00:21Z,1
C7,5.548631098269971,-0.37167074045976656,485762.9479911951,4324173.52649311,2022-02-11T15:00:19Z,1
C7,14.835659379360683,-2.906172822105332,485762.958035237,4324179.075115117,2022-02-11T14:00:13Z,1
C7,139.95569376946986,-3.120788511890095,485766.3923512605,4324164.642434747,2022-02-11T13:00:11Z,2
C7,473.1599230900983,-3.0798254690106264,485731.16856678133,4324300.093094492,2022-02-11T12:00:38Z,3
C7,1260.3626123065021,-0.2265397307332888,485878.2924967833,4323850.38778872,2022-02-11T11:00:29Z,3
C7,742.3602871951412,0.3352215456155676,485991.12171777687,4322595.085641271,2022-02-11T10:00:12Z,3
C7,695.25871047138,-0.32060048100898797,486297.1194896984,4321918.724672865,2022-02-11T09:00:12Z,3
C7,289.70961166361667,1.314871588754921,486369.47750409995,4321227.241489962,2022-02-11T08:00:12Z,3
C7,660.2460644940156,-0.9099361086908793,486655.861620575,4321183.471672495,2022-02-11T07:00:11Z,3
C7,1374.1324393215764,0.5130746237976076,486977.7163668244,4320606.987164467,2022-02-11T06:00:10Z,3
C7,52.865456634075,-1.7378699165211324,488150.25687601237,4319890.475674601,2022-02-11T05:00:38Z,2
C7,123.68367125475906,-1.3625064904606852,488115.5735166459,4319850.5780419875,2022-02-11T04:00:24Z,2
C7,345.26197978672684,-1.4777350162681508,488007.46710157476,4319910.666756032,2022-02-11T03:00:10Z,2
C7,44.42248648359157,0.451719370138175,488146.43509908515,4320226.726450321,2022-02-11T02:01:07Z,2
C7,43.06332660962472,2.79636051728283,488144.7708443127,4320271.117750837,2022-02-11T01:00:23Z,2
C7,284.75796426582355,1.4253925518802875,488131.7259372635,4320230.077764253,2022-02-11T00:00:22Z,2
C7,28.224853910419323,-1.3041612692603717,488387.7423826837,4320105.407487574,2022-02-10T23:00:13Z,1
C7,19.45481311999645,2.2297124568897857,488382.50813743577,4320077.6722202245,2022-02-10T22:00:12Z,1
C7,9.727400034851053,1.994062790833251e-6,488399.8323396505,4320086.524438656,2022-02-10T21:00:14Z,1
C7,109.33626905234074,2.5966165256716334,488408.49442612135,4320090.950562175,2022-02-10T20:00:38Z,1
C7,14.52983041837044,-1.3802709784937215,488299.44606090663,4320098.879860649,2022-02-10T19:00:13Z,1
C7,57.86636502176328,1.908165911093044,488297.73638989247,4320113.308755167,2022-02-10T18:00:18Z,1
C7,293.95030326337036,-0.8398611031716277,488245.76515192725,4320087.862603686,2022-02-10T17:00:13Z,3
C7,572.0616046594533,-2.118188246846886,487973.283043488,4320198.1362694865,2022-02-10T16:00:13Z,3
C7,749.7954707096305,2.101412523363214,488432.52298857906,4320539.242048327,2022-02-10T15:00:13Z,3
C7,153.2405302639679,-0.872950023331617,487742.30391471006,4320832.142847172,2022-02-10T14:00:17Z,3
C7,73.49696312342041,2.339666085085009,487697.5281843122,4320978.695889047,2022-02-10T13:00:29Z,1
C7,15.881933674048726,-2.061438699790264,487661.9435656825,4320914.3877363345,2022-02-10T12:00:21Z,1
C7,14.529829938449273,2.6846915997968828,487653.30980388366,4320927.717926672,2022-02-10T11:00:12Z,1
C7,20.811565850202488,-2.5330141228802763,487655.01810975367,4320913.288870947,2022-02-10T10:00:11Z,1
C7,29.613496378901743,-2.1861291055820002,487641.19506347895,4320928.846655649,2022-02-10T09:00:30Z,1
C7,788.5199588759042,-1.2926883083731222,487670.6260156768,4320932.129675678,2022-02-10T08:00:29Z,3
C7,426.24759457984635,0.027502561825255345,487969.82765193883,4320202.580426892,2022-02-10T07:00:15Z,3
C7,9.521450690714214,-1.9890037031701908,488142.3497318877,4319812.80723154,2022-02-10T06:00:11Z,1
C7,181.24339405678876,-1.8713981915841216,488132.8282919966,4319812.821572263,2022-02-10T05:00:12Z,2
C7,648.8844227780535,-1.7753547700599377,488186.7542573514,4319985.856707856,2022-02-10T04:00:18Z,3
C7,700.229266649691,-0.819537003114908,488754.1173931841,4319670.975672825,2022-02-10T03:00:13Z,3
C7,11.231410824068965,3.050363478668187,488923.68584293965,4318991.588031842,2022-02-10T02:00:38Z,1
C7,1.1097162394510451,2.986822769879697,488921.97009666637,4319002.6876175925,2022-02-10T01:00:28Z,1
C7,21.770068064530353,0.40894956094973733,488921.9685361922,4319001.57790245,2022-02-10T00:00:12Z,1
C7,5.615705554184765,-0.5637186416945872,488930.5972136854,4318981.590861943,2022-02-09T23:00:06Z,1
C7,26.686121769305043,-0.14149943704175438,488929.72374023974,4318976.04350284,2022-02-09T22:00:38Z,1
C7,27.89437894344851,3.0225837252023218,488921.89675474714,4318950.531007996,2022-02-09T21:00:12Z,1
C7,18.02892577923151,0.021016023714857335,488933.18644906493,4318976.038637812,2022-02-09T20:00:36Z,1
C7,46.44522298360437,1.056741735902764,488940.13523533155,4318992.67463896,2022-02-09T19:00:13Z,1
C7,696.6955732293393,2.972308494243709,488911.61949189816,4319029.3353961045,2022-02-09T18:00:25Z,3
C7,21.967253190324282,-3.0968468380079583,489240.60225950385,4318415.205881771,2022-02-09T17:00:12Z,1
C7,150.4709148114243,0.006384444910225717,489229.37344280776,4318434.086397874,2022-02-09T16:00:38Z,3
C7,492.12992182175975,0.28961384037747484,489151.6343757307,4318562.920142111,2022-02-09T15:00:21Z,3
C7,1362.2257725329198,3.11250065065895,488787.63580523164,4318894.125366447,2022-02-09T14:00:20Z,3
C7,827.0367274186748,-0.03463134902349396,489768.0977268056,4317948.422730468,2022-02-09T13:00:20Z,3
C7,1373.7917095251196,0.30039047260882557,490343.12060245,4317353.999950803,2022-02-09T12:00:12Z,3
C7,1477.8273224154595,-0.3488489826561785,491547.68410619325,4316693.446829086,2022-02-09T11:00:13Z,3
C7,51.23253747588951,-1.9150013560581287,492522.5320384127,4315582.751054391,2022-02-09T10:00:13Z,1
C7,22.3457472035224,-1.8313637219032088,492474.88132991386,4315563.931307428,2022-02-09T09:00:11Z,1
C7,158.13251358723238,1.0807114281170023,492472.3043598988,4315586.127965816,2022-02-09T08:00:38Z,2
