Collar ID,Acq. Time [UTC], Acq. Time [LMT],SCTS [UTC],Origin,Latitude[deg],Longitude[deg],Altitude[m],DOP,Fix Type,3D Error,Mortality Status,Activity,Temp[°C],Main[V],Backup[V]
35074,2021-12-16 01:00:37,2021-12-16 01:00:37,2021-12-16 10:01:38,Iridium,39.01270,-123.10314,231,1.2,3D Validated,,Nothing Detected,,16,3.36,3.68
35078,2021-12-16 01:00:36,2021-12-16 01:00:36,2021-12-16 17:00:38,Iridium,38.98783,-123.10782,126,1,3D Validated,,Nothing Detected,,14,3.28,3.6
35077,2021-12-16 01:00:24,2021-12-16 01:00:24,2021-12-16 15:01:08,Iridium,39.01840,-123.09412,400,1.4,3D Validated,,Nothing Detected,,11,3.36,3.6
35076,2021-12-16 00:00:39,2021-12-16 00:00:39,2021-12-16 05:01:05,Iridium,38.98263,-123.10491,193,1.4,3D Validated,,Nothing Detected,,19,3.28,3.68
35074,2021-12-16 00:00:28,2021-12-16 00:00:28,2021-12-16 10:01:38,Iridium,39.01296,-123.10286,246,1.2,3D Validated,,Nothing Detected,,15,3.36,3.68
35077,2021-12-16 00:00:18,2021-12-16 00:00:18,2021-12-16 15:01:08,Iridium,39.01838,-123.09427,364,1.4,3D Validated,,Nothing Detected,,15,3.28,3.6
35078,2021-12-16 00:00:13,2021-12-16 00:00:13,2021-12-16 17:00:38,Iridium,38.98781,-123.10767,131,1.2,3D Validated,,Nothing Detected,,14,3.28,3.6
35076,2021-12-15 23:02:08,2021-12-15 23:02:08,2021-12-16 05:01:05,Iridium,38.98282,-123.10508,183,1.4,3D Validated,,Nothing Detected,,20,3.28,3.68
35074,2021-12-15 23:00:26,2021-12-15 23:00:26,2021-12-16 10:01:38,Iridium,39.01274,-123.10280,255,1.2,3D Validated,,Nothing Detected,,17,3.36,3.68
35078,2021-12-15 23:00:23,2021-12-15 23:00:23,2021-12-16 17:00:52,Iridium,38.98784,-123.10746,188,1.2,3D Validated,,Nothing Detected,,15,3.28,3.6
35077,2021-12-15 23:00:22,2021-12-15 23:00:22,2021-12-16 15:01:08,Iridium,39.01822,-123.09451,379,1.4,3D Validated,,Nothing Detected,,19,3.28,3.6
35076,2021-12-15 22:02:05,2021-12-15 22:02:05,2021-12-16 05:01:05,Iridium,38.98293,-123.10502,146,1.6,3D Validated,,Nothing Detected,,20,3.28,3.68
35074,2021-12-15 22:00:27,2021-12-15 22:00:27,2021-12-16 10:01:38,Iridium,39.01276,-123.10323,220,1.4,3D Validated,,Nothing Detected,,16,3.28,3.68
35077,2021-12-15 22:00:24,2021-12-15 22:00:24,2021-12-16 15:01:08,Iridium,39.01850,-123.09435,408,1.2,3D Validated,,Nothing Detected,,19,3.28,3.6
35078,2021-12-15 22:00:18,2021-12-15 22:00:18,2021-12-16 17:00:52,Iridium,38.98790,-123.10763,145,1.4,3D Validated,,Nothing Detected,,16,3.28,3.6
35076,2021-12-15 21:01:18,2021-12-15 21:01:18,2021-12-16 05:01:05,Iridium,38.98293,-123.10540,108,1.6,3D Validated,,Nothing Detected,,20,3.28,3.68
35077,2021-12-15 21:00:22,2021-12-15 21:00:22,2021-12-16 15:01:21,Iridium,39.01834,-123.09439,360,1.2,3D Validated,,Nothing Detected,,18,3.28,3.6
35078,2021-12-15 21:00:22,2021-12-15 21:00:22,2021-12-16 17:00:52,Iridium,38.98767,-123.10785,153,1.4,3D Validated,,Nothing Detected,,17,3.2,3.6
35074,2021-12-15 21:00:12,2021-12-15 21:00:12,2021-12-16 10:01:38,Iridium,39.01270,-123.10308,231,1.2,3D Validated,,Nothing Detected,,18,3.28,3.68
35076,2021-12-15 20:00:52,2021-12-15 20:00:52,2021-12-16 05:01:05,Iridium,38.98296,-123.10507,120,1.4,3D Validated,,Nothing Detected,,12,3.36,3.68
35078,2021-12-15 20:00:22,2021-12-15 20:00:22,2021-12-16 17:00:52,Iridium,38.98755,-123.10763,148,1.6,3D Validated,,Nothing Detected,,13,3.28,3.6
35077,2021-12-15 20:00:22,2021-12-15 20:00:22,2021-12-16 15:01:21,Iridium,39.01834,-123.09437,380,1.4,3D Validated,,Nothing Detected,,17,3.28,3.6
35074,2021-12-15 20:00:11,2021-12-15 20:00:11,2021-12-16 10:01:38,Iridium,39.01413,-123.10378,264,1.6,3D Validated,,Nothing Detected,,13,3.28,3.68
35074,2021-12-15 19:00:36,2021-12-15 19:00:36,2021-12-16 10:01:38,Iridium,39.01255,-123.10288,238,1.2,3D Validated,,Nothing Detected,,15,3.28,3.68
35076,2021-12-15 19:00:29,2021-12-15 19:00:29,2021-12-16 05:01:05,Iridium,38.98281,-123.10494,67,1.2,3D Validated,,Nothing Detected,,11,3.36,3.68
35077,2021-12-15 19:00:19,2021-12-15 19:00:19,2021-12-16 15:01:21,Iridium,39.01971,-123.08993,414,1.2,3D Validated,,Nothing Detected,,11,3.2,3.6
35078,2021-12-15 19:00:13,2021-12-15 19:00:13,2021-12-16 17:00:52,Iridium,38.98778,-123.10771,168,1.2,3D Validated,,Nothing Detected,,13,3.2,3.6
35074,2021-12-15 18:01:00,2021-12-15 18:01:00,2021-12-16 10:01:38,Iridium,39.01933,-123.10333,183,1.4,3D Validated,,Nothing Detected,,12,3.28,3.68
35078,2021-12-15 18:00:38,2021-12-15 18:00:38,2021-12-16 17:00:52,Iridium,38.97660,-123.10536,160,1.2,3D Validated,,Nothing Detected,,12,3.2,3.6
35077,2021-12-15 18:00:38,2021-12-15 18:00:38,2021-12-16 15:01:21,Iridium,39.02449,-123.09133,553,1.4,3D Validated,,Nothing Detected,,12,3.2,3.6
35076,2021-12-15 18:00:22,2021-12-15 18:00:22,2021-12-16 05:01:05,Iridium,38.98283,-123.10526,157,1.6,3D Validated,,Nothing Detected,,16,3.36,3.68
35076,2021-12-15 17:00:44,2021-12-15 17:00:44,2021-12-16 05:01:05,Iridium,38.98296,-123.10509,174,2.6,3D Validated,,Nothing Detected,,19,3.28,3.68
35077,2021-12-15 17:00:23,2021-12-15 17:00:23,2021-12-16 15:01:21,Iridium,39.02177,-123.09495,288,1.4,3D Validated,,Nothing Detected,,11,3.2,3.6
35074,2021-12-15 17:00:23,2021-12-15 17:00:23,2021-12-16 10:01:38,Iridium,39.02936,-123.11633,229,1.2,3D Validated,,Nothing Detected,,15,3.28,3.68
35078,2021-12-15 17:00:18,2021-12-15 17:00:18,2021-12-16 17:00:52,Iridium,38.99131,-123.11328,52,1.2,3D Validated,,Nothing Detected,,11,3.2,3.6
35076,2021-12-15 16:00:31,2021-12-15 16:00:31,2021-12-16 05:01:05,Iridium,38.98305,-123.10483,194,1.2,3D Validated,,Nothing Detected,,14,3.36,3.68
35078,2021-12-15 16:00:29,2021-12-15 16:00:29,2021-12-16 17:00:52,Iridium,38.99237,-123.11656,146,1.4,3D Validated,,Nothing Detected,,11,3.2,3.6
35077,2021-12-15 16:00:25,2021-12-15 16:00:25,2021-12-16 15:01:21,Iridium,39.02686,-123.11102,233,1.4,3D Validated,,Nothing Detected,,10,3.2,3.6
35074,2021-12-15 16:00:22,2021-12-15 16:00:22,2021-12-15 16:01:00,Iridium,39.02958,-123.11827,187,1.8,3D Validated,,Nothing Detected,,20,3.28,3.68
35077,2021-12-15 15:00:38,2021-12-15 15:00:38,2021-12-16 15:01:21,Iridium,39.03109,-123.10307,342,1.4,3D Validated,,Nothing Detected,,9,3.2,3.6
35078,2021-12-15 15:00:22,2021-12-15 15:00:22,2021-12-16 17:00:52,Iridium,38.98152,-123.11375,213,1.2,3D Validated,,Nothing Detected,,11,3.2,3.6
35076,2021-12-15 15:00:21,2021-12-15 15:00:21,2021-12-16 05:01:05,Iridium,38.98200,-123.10377,130,1,3D Validated,,Nothing Detected,,11,3.28,3.68
35074,2021-12-15 15:00:13,2021-12-15 15:00:13,2021-12-15 16:01:00,Iridium,39.02973,-123.11804,163,1.4,3D Validated,,Nothing Detected,,20,3.36,3.68
35078,2021-12-15 14:00:23,2021-12-15 14:00:23,2021-12-16 17:00:52,Iridium,38.97342,-123.11410,246,1.4,3D Validated,,Nothing Detected,,11,3.2,3.6
35074,2021-12-15 14:00:22,2021-12-15 14:00:22,2021-12-15 16:01:00,Iridium,39.02935,-123.11833,254,1.6,3D Validated,,Nothing Detected,,16,3.36,3.68
35077,2021-12-15 14:00:20,2021-12-15 14:00:20,2021-12-16 15:01:21,Iridium,39.03036,-123.08607,643,1.4,3D Validated,,Nothing Detected,,19,3.28,3.6
35076,2021-12-15 14:00:09,2021-12-15 14:00:09,2021-12-16 05:01:05,Iridium,38.97758,-123.10378,149,1.2,3D Validated,,Nothing Detected,,17,3.36,3.68
35074,2021-12-15 13:00:15,2021-12-15 13:00:15,2021-12-15 16:01:00,Iridium,39.03336,-123.11642,183,1.4,3D Validated,,Nothing Detected,,12,3.36,3.68
35078,2021-12-15 13:00:12,2021-12-15 13:00:12,2021-12-16 17:00:52,Iridium,38.98974,-123.11268,168,1.2,3D Validated,,Nothing Detected,,18,3.28,3.6
35076,2021-12-15 13:00:12,2021-12-15 13:00:12,2021-12-16 05:01:05,Iridium,38.97444,-123.10245,151,1.2,3D Validated,,Nothing Detected,,12,3.36,3.68
35077,2021-12-15 13:00:12,2021-12-15 13:00:12,2021-12-16 15:01:21,Iridium,39.03016,-123.08606,692,1.2,3D Validated,,Nothing Detected,,15,3.28,3.6
35074,2021-12-15 12:00:13,2021-12-15 12:00:13,2021-12-15 16:01:00,Iridium,39.04299,-123.11880,246,1.2,3D Validated,,Nothing Detected,,11,3.36,3.68
35078,2021-12-15 12:00:12,2021-12-15 12:00:12,2021-12-16 17:00:52,Iridium,38.98963,-123.11274,172,1,3D Validated,,Nothing Detected,,9,3.28,3.6
35076,2021-12-15 12:00:11,2021-12-15 12:00:11,2021-12-16 05:01:05,Iridium,38.97470,-123.10258,153,1,3D Validated,,Nothing Detected,,13,3.28,3.68
35077,2021-12-15 12:00:10,2021-12-15 12:00:10,2021-12-16 15:01:21,Iridium,39.03020,-123.08599,679,1.2,3D Validated,,Nothing Detected,,8,3.36,3.6
35077,2021-12-15 11:00:32,2021-12-15 11:00:32,2021-12-16 15:01:21,Iridium,39.03023,-123.08596,679,1.2,3D Validated,,Nothing Detected,,12,3.28,3.6
35076,2021-12-15 11:00:17,2021-12-15 11:00:17,2021-12-15 11:00:53,Iridium,38.97504,-123.10362,176,1.2,3D Validated,,Nothing Detected,,12,3.36,3.68
35074,2021-12-15 11:00:15,2021-12-15 11:00:15,2021-12-15 16:01:00,Iridium,39.04594,-123.11544,366,1.2,3D Validated,,Nothing Detected,,14,3.36,3.68
35078,2021-12-15 11:00:11,2021-12-15 11:00:11,2021-12-16 17:00:52,Iridium,38.98976,-123.11278,150,1.2,3D Validated,,Nothing Detected,,10,3.28,3.6
35076,2021-12-15 10:00:37,2021-12-15 10:00:37,2021-12-15 11:00:53,Iridium,38.97774,-123.10384,149,1.2,3D Validated,,Nothing Detected,,16,3.36,3.68
35077,2021-12-15 10:00:27,2021-12-15 10:00:27,2021-12-16 15:01:21,Iridium,39.03025,-123.08575,705,1.2,3D Validated,,Nothing Detected,,20,3.28,3.6
35074,2021-12-15 10:00:13,2021-12-15 10:00:13,2021-12-15 16:01:00,Iridium,39.04597,-123.11544,369,1,3D Validated,,Nothing Detected,,13,3.36,3.68
35078,2021-12-15 10:00:11,2021-12-15 10:00:11,2021-12-16 17:00:52,Iridium,38.99779,-123.11321,174,1,3D Validated,,Nothing Detected,,10,3.2,3.6
35076,2021-12-15 09:00:29,2021-12-15 09:00:29,2021-12-15 11:00:53,Iridium,38.97789,-123.10394,160,1,3D Validated,,Nothing Detected,,13,3.36,3.68
35077,2021-12-15 09:00:22,2021-12-15 09:00:22,2021-12-16 15:01:21,Iridium,39.03019,-123.08574,669,1,3D Validated,,Nothing Detected,,16,3.28,3.6
35078,2021-12-15 09:00:15,2021-12-15 09:00:15,2021-12-16 17:00:52,Iridium,39.00217,-123.11633,153,1.4,3D Validated,,Nothing Detected,,21,3.2,3.6
35074,2021-12-15 09:00:12,2021-12-15 09:00:12,2021-12-15 16:01:00,Iridium,39.04584,-123.11431,348,1,3D Validated,,Nothing Detected,,13,3.36,3.68
35076,2021-12-15 08:00:27,2021-12-15 08:00:27,2021-12-15 11:00:53,Iridium,38.97438,-123.10238,196,1.4,3D Validated,,Nothing Detected,,10,3.36,3.68
35077,2021-12-15 08:00:26,2021-12-15 08:00:26,2021-12-16 15:01:21,Iridium,39.03034,-123.08634,594,1.6,3D Validated,,Nothing Detected,,3,3.36,3.6
35078,2021-12-15 08:00:19,2021-12-15 08:00:19,2021-12-16 17:00:52,Iridium,39.00216,-123.11642,103,1.4,3D Validated,,Nothing Detected,,21,3.2,3.6
35074,2021-12-15 08:00:12,2021-12-15 08:00:12,2021-12-15 16:01:00,Iridium,39.04577,-123.11374,381,1.4,3D Validated,,Nothing Detected,,12,3.36,3.68
35078,2021-12-15 07:00:35,2021-12-15 07:00:35,2021-12-16 17:00:52,Iridium,39.00219,-123.11636,150,1.2,3D Validated,,Nothing Detected,,12,3.28,3.6
35076,2021-12-15 07:00:26,2021-12-15 07:00:26,2021-12-15 11:00:53,Iridium,38.98265,-123.09899,143,1.2,3D Validated,,Nothing Detected,,8,3.36,3.68
35074,2021-12-15 07:00:16,2021-12-15 07:00:16,2021-12-15 16:01:00,Iridium,39.04564,-123.11485,360,1.4,3D Validated,,Nothing Detected,,11,3.28,3.68
35077,2021-12-15 07:00:12,2021-12-15 07:00:12,2021-12-16 15:01:21,Iridium,39.03031,-123.08610,684,1.2,3D Validated,,Nothing Detected,,3,3.36,3.6
35076,2021-12-15 06:00:29,2021-12-15 06:00:29,2021-12-15 11:00:53,Iridium,38.98000,-123.09727,151,1.4,3D Validated,,Nothing Detected,,7,3.36,3.68
35077,2021-12-15 06:00:22,2021-12-15 06:00:22,2021-12-16 15:01:21,Iridium,39.03023,-123.08607,659,1.4,3D Validated,,Nothing Detected,,8,3.2,3.6
35078,2021-12-15 06:00:12,2021-12-15 06:00:12,2021-12-16 17:00:52,Iridium,39.00216,-123.11629,122,1.2,3D Validated,,Nothing Detected,,10,3.2,3.6
35074,2021-12-15 06:00:12,2021-12-15 06:00:12,2021-12-15 16:01:00,Iridium,39.04539,-123.11525,324,1.4,3D Validated,,Nothing Detected,,12,3.28,3.68
35078,2021-12-15 05:00:22,2021-12-15 05:00:22,2021-12-15 05:01:44,Iridium,39.00258,-123.11680,162,1.6,3D Validated,,Nothing Detected,,10,3.2,3.6
35076,2021-12-15 05:00:21,2021-12-15 05:00:21,2021-12-15 11:00:53,Iridium,38.98371,-123.09459,170,1.4,3D Validated,,Nothing Detected,,8,3.28,3.68
35077,2021-12-15 05:00:21,2021-12-15 05:00:21,2021-12-16 15:01:21,Iridium,39.03269,-123.08761,691,1.4,3D Validated,,Nothing Detected,,7,3.2,3.6
35074,2021-12-15 05:00:12,2021-12-15 05:00:12,2021-12-15 16:01:00,Iridium,39.04565,-123.11368,387,1.4,3D Validated,,Nothing Detected,,10,3.28,3.68
35078,2021-12-15 04:00:13,2021-12-15 04:00:13,2021-12-15 05:01:44,Iridium,39.00240,-123.11672,174,1.4,3D Validated,,Nothing Detected,,11,3.28,3.6
35074,2021-12-15 04:00:12,2021-12-15 04:00:12,2021-12-15 16:01:00,Iridium,39.05383,-123.11203,490,1.2,3D Validated,,Nothing Detected,,9,3.28,3.68
35077,2021-12-15 04:00:12,2021-12-15 04:00:12,2021-12-16 15:01:21,Iridium,39.02957,-123.08763,673,1.2,3D Validated,,Nothing Detected,,7,3.2,3.6
35076,2021-12-15 04:00:11,2021-12-15 04:00:11,2021-12-15 11:00:53,Iridium,38.98587,-123.08788,226,1.2,3D Validated,,Nothing Detected,,10,3.36,3.68
35074,2021-12-15 03:00:18,2021-12-15 03:00:18,2021-12-15 16:01:00,Iridium,39.05171,-123.11621,357,1.2,3D Validated,,Nothing Detected,,9,3.28,3.68
35076,2021-12-15 03:00:11,2021-12-15 03:00:11,2021-12-15 11:00:53,Iridium,38.99134,-123.08369,328,1.2,3D Validated,,Nothing Detected,,13,3.36,3.68
35078,2021-12-15 03:00:11,2021-12-15 03:00:11,2021-12-15 05:01:44,Iridium,39.00141,-123.11674,170,1.2,3D Validated,,Nothing Detected,,8,3.2,3.6
35077,2021-12-15 03:00:11,2021-12-15 03:00:11,2021-12-15 03:00:34,Iridium,39.03121,-123.08319,744,1.2,3D Validated,,Nothing Detected,,5,3.28,3.6
35076,2021-12-15 02:00:21,2021-12-15 02:00:21,2021-12-15 11:00:53,Iridium,38.98921,-123.08631,235,1.6,3D Validated,,Nothing Detected,,21,3.36,3.68
35077,2021-12-15 02:00:14,2021-12-15 02:00:14,2021-12-15 03:00:34,Iridium,39.03076,-123.06736,829,1.4,3D Validated,,Nothing Detected,,7,3.28,3.6
35074,2021-12-15 02:00:12,2021-12-15 02:00:12,2021-12-15 16:01:00,Iridium,39.04541,-123.11376,356,1.4,3D Validated,,Nothing Detected,,10,3.36,3.68
35078,2021-12-15 02:00:11,2021-12-15 02:00:11,2021-12-15 05:01:44,Iridium,38.99552,-123.11433,123,1.4,3D Validated,,Nothing Detected,,11,3.28,3.6
35076,2021-12-15 01:00:36,2021-12-15 01:00:36,2021-12-15 11:00:53,Iridium,38.98918,-123.08637,249,1,3D Validated,,Nothing Detected,,20,3.28,3.68
35074,2021-12-15 01:00:12,2021-12-15 01:00:12,2021-12-15 16:01:00,Iridium,39.04318,-123.11644,230,1.2,3D Validated,,Nothing Detected,,16,3.36,3.68
35078,2021-12-15 01:00:11,2021-12-15 01:00:11,2021-12-15 05:01:44,Iridium,39.00617,-123.12026,144,1,3D Validated,,Nothing Detected,,13,3.28,3.6
35077,2021-12-15 01:00:08,2021-12-15 01:00:08,2021-12-15 03:00:34,Iridium,39.02402,-123.06916,688,1.2,3D Validated,,Nothing Detected,,18,3.28,3.6
35078,2021-12-15 00:00:38,2021-12-15 00:00:38,2021-12-15 05:01:44,Iridium,39.00972,-123.11858,141,1.2,3D Validated,,Nothing Detected,,19,3.2,3.6
35077,2021-12-15 00:00:38,2021-12-15 00:00:38,2021-12-15 03:00:34,Iridium,39.02383,-123.06897,676,1.4,3D Validated,,Nothing Detected,,20,3.28,3.6
35074,2021-12-15 00:00:11,2021-12-15 00:00:11,2021-12-15 16:01:00,Iridium,39.04290,-123.11643,253,1.2,3D Validated,,Nothing Detected,,22,3.36,3.68
35076,2021-12-15 00:00:11,2021-12-15 00:00:11,2021-12-15 11:00:53,Iridium,38.98924,-123.08638,267,1.2,3D Validated,,Nothing Detected,,21,3.36,3.68
35076,2021-12-14 23:00:40,2021-12-14 23:00:40,2021-12-15 11:00:53,Iridium,38.98899,-123.08622,221,1.4,3D Validated,,Nothing Detected,,26,3.36,3.68
35077,2021-12-14 23:00:23,2021-12-14 23:00:23,2021-12-15 03:00:34,Iridium,39.02354,-123.06844,725,1.4,3D Validated,,Nothing Detected,,18,3.28,3.6
35078,2021-12-14 23:00:22,2021-12-14 23:00:22,2021-12-15 05:01:44,Iridium,39.00976,-123.11859,139,1.2,3D Validated,,Nothing Detected,,20,3.28,3.6
35074,2021-12-14 23:00:12,2021-12-14 23:00:12,2021-12-15 16:01:00,Iridium,39.04250,-123.11683,262,1.2,3D Validated,,Nothing Detected,,17,3.36,3.68
35077,2021-12-14 22:00:13,2021-12-14 22:00:13,2021-12-15 03:00:34,Iridium,39.02395,-123.06874,688,1.2,3D Validated,,Nothing Detected,,17,3.28,3.6
35074,2021-12-14 22:00:12,2021-12-14 22:00:12,2021-12-14 22:00:36,Iridium,39.03224,-123.11863,232,1.4,3D Validated,,Nothing Detected,,22,3.36,3.68
35076,2021-12-14 22:00:12,2021-12-14 22:00:12,2021-12-15 11:00:53,Iridium,38.98917,-123.08630,237,1.2,3D Validated,,Nothing Detected,,28,3.36,3.68
35078,2021-12-14 22:00:11,2021-12-14 22:00:11,2021-12-15 05:01:44,Iridium,39.00968,-123.11864,123,1.8,3D Validated,,Nothing Detected,,28,3.28,3.6
35077,2021-12-14 21:00:28,2021-12-14 21:00:28,2021-12-15 03:00:34,Iridium,39.02381,-123.06852,678,1.2,3D Validated,,Nothing Detected,,22,3.28,3.6
35076,2021-12-14 21:00:20,2021-12-14 21:00:20,2021-12-15 11:00:53,Iridium,38.98905,-123.08599,231,1.4,3D Validated,,Nothing Detected,,29,3.36,3.68
35078,2021-12-14 21:00:10,2021-12-14 21:00:10,2021-12-15 05:01:44,Iridium,39.00961,-123.11837,134,1.2,3D Validated,,Nothing Detected,,24,3.28,3.6
35074,2021-12-14 21:00:10,2021-12-14 21:00:10,2021-12-14 22:00:36,Iridium,39.03150,-123.12128,222,1.4,3D Validated,,Nothing Detected,,24,3.36,3.68
35078,2021-12-14 20:00:33,2021-12-14 20:00:33,2021-12-15 05:01:44,Iridium,39.00972,-123.11854,147,1.4,3D Validated,,Nothing Detected,,22,3.28,3.6
35077,2021-12-14 20:00:22,2021-12-14 20:00:22,2021-12-15 03:00:34,Iridium,39.02397,-123.06821,685,1.4,3D Validated,,Nothing Detected,,19,3.28,3.6
35074,2021-12-14 20:00:15,2021-12-14 20:00:15,2021-12-14 22:00:36,Iridium,39.03210,-123.12110,273,1.4,3D Validated,,Nothing Detected,,21,3.36,3.68
35076,2021-12-14 20:00:15,2021-12-14 20:00:15,2021-12-15 11:00:53,Iridium,38.98909,-123.08581,233,1.4,3D Validated,,Nothing Detected,,33,3.36,3.68
35077,2021-12-14 19:00:34,2021-12-14 19:00:34,2021-12-15 03:00:34,Iridium,39.02448,-123.06756,653,1.4,3D Validated,,Nothing Detected,,18,3.28,3.6
35078,2021-12-14 19:00:20,2021-12-14 19:00:20,2021-12-15 05:01:44,Iridium,39.00958,-123.11824,70,1,3D Validated,,Nothing Detected,,31,3.2,3.6
35074,2021-12-14 19:00:12,2021-12-14 19:00:12,2021-12-14 22:00:36,Iridium,39.03162,-123.12117,228,1.2,3D Validated,,Nothing Detected,,20,3.28,3.68
35076,2021-12-14 19:00:12,2021-12-14 19:00:12,2021-12-15 11:00:53,Iridium,38.98909,-123.08614,267,1.2,3D Validated,,Nothing Detected,,22,3.36,3.68
35078,2021-12-14 18:00:26,2021-12-14 18:00:26,2021-12-15 05:01:44,Iridium,39.00821,-123.11946,119,1.6,3D Validated,,Nothing Detected,,18,3.28,3.6
35077,2021-12-14 18:00:23,2021-12-14 18:00:23,2021-12-15 03:00:34,Iridium,39.02119,-123.06151,625,1.4,3D Validated,,Nothing Detected,,16,3.28,3.6
35076,2021-12-14 18:00:12,2021-12-14 18:00:12,2021-12-15 11:00:53,Iridium,38.98954,-123.08604,149,1.4,3D Validated,,Nothing Detected,,15,3.36,3.68
35074,2021-12-14 18:00:11,2021-12-14 18:00:11,2021-12-14 22:00:36,Iridium,39.03488,-123.11579,121,1.4,3D Validated,,Nothing Detected,,14,3.28,3.68
35074,2021-12-14 17:01:08,2021-12-14 17:01:08,2021-12-14 22:00:36,Iridium,39.04791,-123.11744,385,1.2,3D Validated,,Nothing Detected,,12,3.28,3.68
35078,2021-12-14 17:00:22,2021-12-14 17:00:22,2021-12-15 05:01:44,Iridium,39.00834,-123.11960,60,1.4,3D Validated,,Nothing Detected,,16,3.28,3.6
35077,2021-12-14 17:00:13,2021-12-14 17:00:13,2021-12-15 03:00:34,Iridium,39.02537,-123.06005,840,1.4,3D Validated,,Nothing Detected,,9,3.28,3.6
35076,2021-12-14 17:00:12,2021-12-14 17:00:12,2021-12-15 11:01:05,Iridium,38.98905,-123.08589,248,1.6,3D Validated,,Nothing Detected,,13,3.36,3.68
35078,2021-12-14 16:00:21,2021-12-14 16:00:21,2021-12-15 05:01:44,Iridium,39.00899,-123.12042,120,1.4,3D Validated,,Nothing Detected,,10,3.2,3.6
35076,2021-12-14 16:00:17,2021-12-14 16:00:17,2021-12-15 11:01:05,Iridium,38.98526,-123.08508,227,1.4,3D Validated,,Nothing Detected,,10,3.28,3.68
35077,2021-12-14 16:00:13,2021-12-14 16:00:13,2021-12-15 03:00:34,Iridium,39.02798,-123.06172,917,1.2,3D Validated,,Nothing Detected,,5,3.28,3.6
35074,2021-12-14 16:00:12,2021-12-14 16:00:12,2021-12-14 22:00:36,Iridium,39.04221,-123.10567,540,1.2,3D Validated,,Nothing Detected,,8,3.28,3.68
35077,2021-12-14 15:00:12,2021-12-14 15:00:12,2021-12-15 03:00:34,Iridium,39.03317,-123.06947,867,1.2,3D Validated,,Nothing Detected,,2,3.28,3.6
35078,2021-12-14 15:00:12,2021-12-14 15:00:12,2021-12-15 05:01:44,Iridium,39.00891,-123.11999,143,1,3D Validated,,Nothing Detected,,9,3.2,3.6
35074,2021-12-14 15:00:11,2021-12-14 15:00:11,2021-12-14 22:00:36,Iridium,39.04448,-123.11154,421,1.8,3D Validated,,Nothing Detected,,9,3.36,3.68
35076,2021-12-14 15:00:09,2021-12-14 15:00:09,2021-12-15 11:01:05,Iridium,38.98548,-123.08527,180,1.2,3D Validated,,Nothing Detected,,10,3.36,3.68
35076,2021-12-14 14:00:38,2021-12-14 14:00:38,2021-12-15 11:01:05,Iridium,38.98546,-123.08631,174,1.2,3D Validated,,Nothing Detected,,8,3.28,3.68
35077,2021-12-14 14:00:13,2021-12-14 14:00:13,2021-12-15 03:00:34,Iridium,39.03362,-123.06415,891,1.4,3D Validated,,Nothing Detected,,5,3.28,3.6
35078,2021-12-14 14:00:10,2021-12-14 14:00:10,2021-12-15 05:01:44,Iridium,38.99455,-123.11492,161,2,3D Validated,,Nothing Detected,,9,3.28,3.6
35074,2021-12-14 14:00:10,2021-12-14 14:00:10,2021-12-14 22:00:36,Iridium,39.04520,-123.11366,367,1.4,3D Validated,,Nothing Detected,,8,3.36,3.68
35074,2021-12-14 13:00:38,2021-12-14 13:00:38,2021-12-14 22:00:36,Iridium,39.04519,-123.11365,364,1.2,3D Validated,,Nothing Detected,,6,3.28,3.68
35078,2021-12-14 13:00:21,2021-12-14 13:00:21,2021-12-15 05:01:44,Iridium,38.97937,-123.11204,142,1.2,3D Validated,,Nothing Detected,,9,3.28,3.6
35077,2021-12-14 13:00:13,2021-12-14 13:00:13,2021-12-15 03:00:34,Iridium,39.02812,-123.06885,761,1.2,3D Validated,,Nothing Detected,,5,3.28,3.6
35076,2021-12-14 13:00:12,2021-12-14 13:00:12,2021-12-15 11:01:05,Iridium,38.98281,-123.09460,201,1.2,3D Validated,,Nothing Detected,,10,3.36,3.68
35078,2021-12-14 12:00:38,2021-12-14 12:00:38,2021-12-15 05:01:44,Iridium,38.98108,-123.11356,145,1,3D Validated,,Nothing Detected,,13,3.2,3.6
35076,2021-12-14 12:00:12,2021-12-14 12:00:12,2021-12-15 11:01:05,Iridium,38.97452,-123.10496,168,1.2,3D Validated,,Nothing Detected,,13,3.36,3.68
35077,2021-12-14 12:00:12,2021-12-14 12:00:12,2021-12-15 03:00:34,Iridium,39.02833,-123.06859,786,1.2,3D Validated,,Nothing Detected,,12,3.28,3.6
35074,2021-12-14 12:00:12,2021-12-14 12:00:12,2021-12-14 22:00:36,Iridium,39.04839,-123.11115,425,1.2,3D Validated,,Nothing Detected,,13,3.36,3.68
35077,2021-12-14 11:00:24,2021-12-14 11:00:24,2021-12-15 03:00:34,Iridium,39.02909,-123.07532,784,1.2,3D Validated,,Nothing Detected,,7,3.28,3.6
35078,2021-12-14 11:00:21,2021-12-14 11:00:21,2021-12-14 11:00:48,Iridium,38.99315,-123.11322,25,1.4,3D Validated,,Nothing Detected,,12,3.28,3.6
35076,2021-12-14 11:00:12,2021-12-14 11:00:12,2021-12-15 11:01:05,Iridium,38.97559,-123.10700,151,1.4,3D Validated,,Nothing Detected,,18,3.36,3.68
