ID,step,angle,x,y,t,states
M5,627.0322727331907,1.685553044630678,494447.1634900556,4318423.133121268,2021-12-29T00:00:09Z,3
M5,1125.152885965976,0.8055603201409474,494705.5371678789,4318994.458347087,2021-12-29T01:00:22Z,3
M5,295.0426668456169,-0.15372287986788313,494287.30826347385,4320038.993459143,2021-12-29T02:01:09Z,3
M5,23.875686988612756,3.132994870107927,494220.87111269677,4320326.458727055,2021-12-29T03:00:13Z,1
M5,30.63049027104228,-2.923155610427214,494226.04719261714,4320303.150860876,2021-12-29T04:00:22Z,1
M5,26.68941179186365,2.6389876498684215,494213.08462409646,4320330.903315751,2021-12-29T05:00:15Z,1
M5,18.295458209514795,2.5440997578806313,494211.33399141685,4320304.271380278,2021-12-29T06:00:13Z,1
M5,5.615688046241211,-2.32444961440605,494222.5964692465,4320318.689437853,2021-12-29T07:00:27Z,1
M5,13.672853405762618,2.020290550994785,494223.4579277461,4320313.140217954,2021-12-29T08:00:17Z,1
M5,26.647274822153914,-2.1425461469187717,494234.7154959643,4320320.899991022,2021-12-29T09:00:24Z,1
M5,11.624695330840542,2.8066928432563945,494235.56152846484,4320294.266150059,2021-12-29T10:00:21Z,1
M5,37.930144056119914,-0.1973275197873572,494239.03177242365,4320305.3607860785,2021-12-29T11:00:20Z,1
M5,43.62734840984621,2.3807226380633004,494257.23218438943,4320338.639019691,2021-12-29T12:00:23Z,1
M5,17.74618603149233,2.1558545999655827,494215.6771304754,4320325.352822964,2021-12-29T13:00:38Z,1
M5,53.37882469342496,2.181443460405225,494229.51744610554,4320314.245492865,2021-12-29T14:00:13Z,1
M5,545.6826107349801,-1.1593496699586754,494233.0185725889,4320367.509374051,2021-12-29T15:00:12Z,3
M5,296.68067763647474,-2.4667148608074525,494746.397548284,4320552.472989319,2021-12-29T16:00:15Z,2
M5,22.9009441690711,1.1521840518304056,494591.2987350878,4320299.562367502,2021-12-29T17:00:34Z,2
M5,424.46374632308016,-0.5517571570794846,494604.26877019653,4320280.688273269,2021-12-29T18:00:21Z,2
M5,433.2898346093214,-3.0804935255364665,494625.61780739087,4319856.7617577575,2021-12-29T19:00:21Z,2
M5,27.014447751694718,1.079994657223246,494577.4418372812,4320287.365005167,2021-12-29T20:00:38Z,1
M5,583.1844312193552,2.42594394132752,494552.34831551556,4320297.369781663,2021-12-29T21:00:11Z,3
M5,604.1100430926234,2.2272166080036624,494819.4565019923,4319778.951709511,2021-12-29T22:00:13Z,3
M5,151.48363669372102,1.9941228274500853,495076.0126084941,4320325.877580523,2021-12-29T23:01:06Z,3
M5,496.07190661888916,0.036982686105821116,494924.546671162,4320328.193182835,2021-12-30T00:00:12Z,3
M5,322.05250867987627,1.295763124274604,494428.59151386935,4320317.431282849,2021-12-30T01:00:11Z,3
M5,25.60207680668553,-1.8151805611060592,494347.87353085517,4320005.658247509,2021-12-30T02:00:12Z,1
M5,26.62496159059009,0.15705301960381757,494325.3776860893,4320017.881311981,2021-12-30T03:00:22Z,1
M5,52.576608714014434,2.8492588212440726,494300.28282043734,4320026.777170434,2021-12-30T04:00:54Z,1
M5,10.44588473794069,0.7387202984033826,494342.67297787755,4319995.674528487,2021-12-30T05:01:37Z,1
M5,4.46783082407495,-0.3574415047356122,494353.06054383086,4319996.77679049,2021-12-30T06:00:18Z,1
M5,4.46783082407495,3.141592653589793,494357.38756907743,4319995.663972092,2021-12-30T07:00:38Z,1
M5,18.711002176528734,-3.1301015310391227,494353.06054383086,4319996.77679049,2021-12-30T08:00:10Z,1
M5,70.39372554604337,1.0507927707625089,494371.2342166785,4319992.324912496,2021-12-30T09:00:16Z,2
M5,384.4097124863392,0.5669576338114714,494419.742001723,4320043.337375545,2021-12-30T10:00:16Z,2
M5,262.64859382232544,1.8183127150701734,494493.5783422073,4320420.589309772,2021-12-30T11:00:11Z,2
M5,80.85926331309646,1.2891015529072405,494231.3159793142,4320406.350740792,2021-12-30T12:00:23Z,2
M5,64.45665232862423,-2.968608501092465,494213.0821775777,4320327.574164719,2021-12-30T13:00:23Z,2
M5,38.36048396481462,-2.9063562456443437,494216.59155982715,4320391.935210901,2021-12-30T14:00:21Z,2
M5,101.30484613949393,-2.169614040369148,494223.48804734816,4320354.199747609,2021-12-30T15:00:21Z,2
M5,200.74237626821684,-0.7736297041674489,494130.9074965261,4320395.3277607,2021-12-30T16:00:51Z,2
M5,269.3829084232422,2.0079932687764916,494056.61346993706,4320581.8160961075,2021-12-30T17:00:13Z,2
M5,538.7222624178922,1.0303675198417301,493872.10915637837,4320385.537443094,2021-12-30T18:00:12Z,2
M5,13.018080293724397,2.0445875791831445,494018.85420836264,4319867.186629703,2021-12-30T19:00:13Z,2
M5,296.347361389531,-0.3052176546390949,494028.38230149954,4319876.05713452,2021-12-30T20:00:12Z,2
M5,192.10218148028002,-1.005487365862678,494295.93813786266,4320003.476258009,2021-12-30T21:00:12Z,2
M5,457.215183240027,-3.025339918932042,494458.592210134,4319901.26617581,2021-12-30T22:00:12Z,2
M5,522.5196696549941,-1.796987606004295,494045.8616471224,4320097.987313824,2021-12-30T23:00:12Z,2
M5,474.0007451583593,-2.90276431666879,494370.7367409956,4320507.234156887,2021-12-31T00:00:16Z,2
M5,95.8284644885028,-0.9175594919221735,494172.21677904855,4320076.808168918,2021-12-31T01:00:11Z,2
M5,308.64488841741814,-2.3152743764149912,494078.72095425846,4320055.793284834,2021-12-31T02:00:12Z,2
M5,17.310568910541367,2.0934471701720003,494232.9860644508,4320323.120692564,2021-12-31T03:00:15Z,1
M5,18.08986474378476,1.3782225959720469,494215.67550019635,4320323.133388962,2021-12-31T04:00:22Z,1
M5,24.31857656177396,2.8125542072091534,494212.2003373293,4320305.380461048,2021-12-31T05:00:10Z,1
